vOTU,GENOME_LENGTH,GENOME_COVERAGE,NEAR_COMPLETE,ORDER,FAMILY,GENUS,NOVEL_GENUS,SPECIES,NOVEL_SPECIES,HOST_GENBANK_ACCESSION,HOST_GENUS,HOST_NAME,VC,SUBCLUSTER,REF_PHAGES_IN_VC,VC_IDENTITY,C1RH_J,C1RH_M,C1RH_N,C1RO_J,C1RO_M,C1S_J,C1S_M,C1S_N,C2RH_J,C2RH_M,C2RH_N,C2RO_J,C2RO_M,C2RO_N,C2S_J,C2S_M,C2S_N,C3RH_J,C3RH_M,C3RH_N,C3RO_J,C3RO_M,C3RO_N,C3S_J,C3S_M,C3S_N,C4RH_J,C4RH_M,C4RH_N,C4RO_M,C4RO_N,C4S_J,C4S_M,C4S_N,V1RH_J,V1RH_M,V1RH_N,V1RO_J,V1RO_N,V1S_J,V1S_M,V1S_N,V2RH_J,V2RH_N,V2RO_M,V2RO_N,V2S_J,V2S_M,V2S_N,V3RH_J,V3RH_M,V3RH_N,V3RO_J,V3RO_M,V3RO_N,V3S_J,V3S_M,V3S_N,V4RH_J,V4RH_M,V4RH_N,V4RO_J,V4RO_M,V4RO_N,V4S_J,V4S_M,V4S_N
ssRNA_79920,3608,20.49225,YES,Timlovirales,Steitzviridae,Genus_151,YES,Species_1120,YES,NA,NA,NA,3349,0,NO,VC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ssRNA_70853,3665,37.35128,YES,Norzivirales,Fiersviridae,Genus_530,YES,Species_2220,YES,NA,NA,NA,2439,0,NO,VC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ssRNA_83142,3708,18.84261,YES,Timlovirales,Steitzviridae,Genus_189,NO,Species_1434,YES,NA,NA,NA,1547,0,NO,OUTLIER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ssRNA_34982,3736,22.38945,YES,Timlovirales,Steitzviridae,Genus_563,YES,Species_1834,YES,NA,NA,NA,2153,0,NO,VC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,13,231,0,0,0,0,0,0,0,0,0
ssRNA_39043,3769,9.467907,YES,Norzivirales,Fiersviridae,Genus_952,NO,Species_2710,YES,NA,NA,NA,2342,0,NO,OUTLIER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,0,0,0,16,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ssRNA_56020,3791,44.84155,NO,Timlovirales,Steitzviridae,Genus_117,NO,Species_1346,YES,NA,NA,NA,3246,0,NO,OUTLIER,0,0,0,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198,0,0,0,0,0,0,0,0,423,0,0,0,0,0,0,0,0,0,0,0
ssRNA_129726,3794,35.8174,YES,Timlovirales,Steitzviridae,Genus_25,YES,Species_127,YES,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ssRNA_2564,3864,18.82803,YES,Norzivirales,Solspiviridae,Genus_403,YES,Species_1115,YES,NA,NA,NA,2606,0,NO,VC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,4,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0
ssRNA_24372,4013,16.2696,NO,Timlovirales,Steitzviridae,Genus_12,NO,Species_62,YES,NA,NA,NA,2341,0,NO,VC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,12,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
ssRNA_43467,4015,7.377845,YES,Norzivirales,Atkinsviridae,Genus_333,NO,Species_1018,YES,GCA_002844025.1,Candidatus,Candidatus Hodgkinia cicadicola,1704,0,NO,VC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ssRNA_1322,4023,6.540888,YES,Timlovirales,Steitzviridae,Genus_472,YES,Species_1382,YES,NA,NA,NA,1705,0,NO,OUTLIER,0,0,0,0,0,0,0,0,11,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ssRNA_77671,4036,54.64252,YES,Timlovirales,Steitzviridae,Genus_12,NO,Species_79,YES,NA,NA,NA,1696,0,NO,OUTLIER,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ssRNA_65474,2001,2.093814,NO,Norzivirales,Fiersviridae,Genus_657,YES,Species_3105,YES,GCA_002844315.1,Candidatus,Candidatus Hodgkinia cicadicola,2963,0,NO,OUTLIER,0,0,0,0,0,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ssRNA_49583,2759,108.4166,YES,Timlovirales,Steitzviridae,Genus_151,YES,Species_365,YES,NA,NA,NA,3085,0,NO,OUTLIER,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ssRNA_114960,3007,4.562797,YES,Norzivirales,Atkinsviridae,Genus_812,YES,Species_2349,YES,NA,NA,NA,2204,0,NO,VC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,12,0,0,0,50,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ssRNA_79921,3608,20.48238,YES,Timlovirales,Steitzviridae,Genus_151,YES,Species_1120,YES,GCA_002844315.1,Candidatus,Candidatus Hodgkinia cicadicola,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ssRNA_120048,3694,18.94058,YES,Timlovirales,Steitzviridae,Genus_137,YES,Species_334,YES,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ssRNA_83143,3706,8.38107,YES,Timlovirales,Steitzviridae,Genus_78,NO,Species_364,YES,GCA_002859165.1,Candidatus,Candidatus Hodgkinia cicadicola,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ssRNA_39044,3764,22.00891,YES,Timlovirales,Steitzviridae,Genus_189,NO,Species_1364,YES,GCA_002844315.1,Candidatus,Candidatus Hodgkinia cicadicola,2555,0,NO,OUTLIER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ssRNA_56021,3791,5.707507,NO,Timlovirales,Steitzviridae,Genus_21,YES,Species_145,YES,NA,NA,NA,2544,0,NO,OUTLIER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,2,0,0,0,0,0,0,0,0
ssRNA_86155,3829,247.5989,NO,Timlovirales,Steitzviridae,Genus_492,NO,Species_1615,YES,NA,NA,NA,1850,0,NO,VC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,2,25,0,0,0,0,0,0,0,0,0,3,0,0,4,2,12,0,0,0,3,0,0,7,0,0,0,0,0,0,0,0
ssRNA_2565,3863,411.9637,YES,Timlovirales,Steitzviridae,Genus_447,NO,Species_1277,YES,NA,NA,NA,1595,0,NO,VC,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ssRNA_43468,4015,4.810572,YES,Timlovirales,Steitzviridae,Genus_151,YES,Species_1235,YES,NA,NA,NA,3135,0,NO,OUTLIER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ssRNA_1323,4022,8.992174,YES,Norzivirales,Fiersviridae,Genus_196,YES,Species_2336,YES,NA,NA,NA,2041,0,NO,VC,0,0,0,0,0,0,0,0,0,1240,0,0,0,0,0,0,143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ssRNA_15558,4356,59.91246,YES,Norzivirales,Fiersviridae,Genus_674,NO,Species_2377,YES,NA,NA,NA,1693,0,NO,VC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ssRNA_103663,1585,2.676509,NO,Timlovirales,Steitzviridae,Genus_58,NO,Species_1324,YES,NA,NA,NA,1777,0,NO,OUTLIER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,6,0,0,0,0,0
ssRNA_55269,3478,24.34533,NO,Norzivirales,Fiersviridae,Genus_832,YES,Species_2398,YES,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ssRNA_9617,3517,5.924812,NO,Timlovirales,Steitzviridae,Genus_205,YES,Species_498,YES,NA,NA,NA,2416,0,NO,VC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ssRNA_7407,3567,5.492873,YES,Timlovirales,Steitzviridae,Genus_311,YES,Species_2264,YES,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,316,0,0,0,0,0,0
ssRNA_55961,3569,11.39795,YES,Norzivirales,Fiersviridae,Genus_902,YES,Species_2551,YES,NA,NA,NA,1946,0,NO,OUTLIER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,3,33,0,0,0,0,0,0,0,0,1
ssRNA_83686,3608,7.062306,YES,Timlovirales,Steitzviridae,Genus_427,YES,Species_1781,YES,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ssRNA_34983,3735,43.73912,YES,Timlovirales,Steitzviridae,Genus_86,NO,Species_317,YES,GCA_002844315.1,Candidatus,Candidatus Hodgkinia cicadicola,2580,0,NO,VC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ssRNA_86156,3829,9.935809,YES,Timlovirales,Steitzviridae,Genus_24,NO,Species_1285,YES,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ssRNA_2566,3862,50.85451,NO,Timlovirales,Steitzviridae,Genus_39,NO,Species_143,YES,NA,NA,NA,2431,0,NO,VC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0
ssRNA_42683,3867,5.006569,NO,Norzivirales,Atkinsviridae,Genus_889,YES,Species_2523,YES,NA,NA,NA,3124,0,NO,OUTLIER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,0,82,263,0,0,0,0,0,0,0
ssRNA_43469,4010,5.586731,YES,Timlovirales,Steitzviridae,Genus_309,YES,Species_1241,YES,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ssRNA_77672,4036,9.65434,YES,Timlovirales,Steitzviridae,Genus_291,YES,Species_726,YES,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ssRNA_15676,4327,17.20956,YES,Norzivirales,Atkinsviridae,Genus_576,NO,Species_2174,YES,NA,NA,NA,1844,0,NO,OUTLIER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ssRNA_9618,3516,8.400926,YES,Norzivirales,Fiersviridae,Genus_798,NO,Species_2578,NO,NA,NA,NA,NA,NA,NA,NA,0,0,3,0,0,0,0,0,0,0,0,0,0,0,5,0,0,11,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ssRNA_83687,3605,9.979966,YES,Norzivirales,Fiersviridae,Genus_929,NO,Species_2701,YES,GCA_002844665.1,Candidatus,Candidatus Hodgkinia cicadicola,2561,0,NO,VC,0,0,0,0,0,0,21,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14
ssRNA_70854,3658,9.132611,NO,Timlovirales,Steitzviridae,Genus_24,NO,Species_1494,YES,NA,NA,NA,1806,0,NO,VC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ssRNA_336,3680,12.87704,YES,Timlovirales,Steitzviridae,Genus_189,NO,Species_1434,YES,NA,NA,NA,1547,0,NO,OUTLIER,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ssRNA_83144,3703,218.1966,YES,Norzivirales,Fiersviridae,Genus_520,YES,Species_2159,YES,NA,NA,NA,1884,0,NO,VC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,6,0,0,0,0,0,0
ssRNA_34984,3735,11.16839,YES,Timlovirales,Steitzviridae,Genus_59,NO,Species_198,YES,NA,NA,NA,2214,0,NO,OUTLIER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,439,0,0,0,0,0,0,0,0,0
ssRNA_39045,3763,143.3258,NO,Timlovirales,Steitzviridae,Genus_92,NO,Species_1387,YES,NA,NA,NA,1646,0,NO,OUTLIER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ssRNA_126883,3772,6.446241,YES,Timlovirales,Steitzviridae,Genus_19,NO,Species_167,YES,NA,NA,NA,2610,0,NO,OUTLIER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ssRNA_60581,3789,46.23927,NO,Timlovirales,Steitzviridae,Genus_492,NO,Species_1615,YES,NA,NA,NA,1850,0,NO,VC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,0,0,0,4,0,0,0,0,5,0,0,2,1,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0
ssRNA_28959,3826,6.574768,NO,Norzivirales,Fiersviridae,Genus_435,YES,Species_1212,YES,NA,NA,NA,2089,0,NO,VC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ssRNA_85669,3847,51.16526,YES,Timlovirales,Steitzviridae,Genus_563,YES,Species_1761,YES,NA,NA,NA,2153,0,NO,VC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,9,0,41
ssRNA_5997,3860,4.089497,YES,Timlovirales,Steitzviridae,Genus_8,YES,Species_22,YES,NA,NA,NA,3144,0,NO,OUTLIER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0
ssRNA_42684,3863,6.094161,YES,Norzivirales,Fiersviridae,Genus_960,NO,Species_2717,YES,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
ssRNA_97966,3974,10.46921,YES,Norzivirales,Fiersviridae,Genus_734,NO,Species_2145,YES,NA,NA,NA,1967,0,NO,VC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,0,0,0,0,1,7,0,0,0,0,0,0,0,15,0,0
ssRNA_1324,4020,6.831776,YES,Norzivirales,Atkinsviridae,Genus_465,YES,Species_1345,YES,NA,NA,NA,1697,0,NO,VC,12,0,42,0,0,11,0,60,0,0,0,0,0,0,7,0,0,0,0,11,0,0,0,17,1,33,0,0,10,0,0,51,13,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ssRNA_77539,4345,21.65523,YES,Norzivirales,Fiersviridae,Genus_674,NO,Species_2377,YES,NA,NA,NA,1693,0,NO,VC,1,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,0,0,0,3,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,11,4,5,0,0,0,0,0,13
ssRNA_53914,1559,2.398667,NO,Timlovirales,Steitzviridae,Genus_1115,YES,Species_3144,YES,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52
ssRNA_60715,2741,32.86978,NO,Norzivirales,Fiersviridae,Genus_374,NO,Species_1355,YES,NA,NA,NA,3224,0,NO,OUTLIER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,2,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0
ssRNA_50856,3195,2.783982,NO,Norzivirales,Fiersviridae,Genus_211,NO,Species_858,YES,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ssRNA_9558,3221,3.295253,NO,Timlovirales,Steitzviridae,Genus_396,NO,Species_1411,YES,NA,NA,NA,2417,0,NO,OUTLIER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ssRNA_70855,3658,5.965249,NO,Timlovirales,Steitzviridae,Genus_109,NO,Species_496,YES,NA,NA,NA,2538,0,NO,OUTLIER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ssRNA_337,3679,5.019071,YES,Timlovirales,Steitzviridae,Genus_117,NO,Species_807,YES,NA,NA,NA,1755,0,NO,VC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ssRNA_120049,3691,26.26569,YES,Timlovirales,Steitzviridae,Genus_111,YES,Species_382,YES,NA,NA,NA,2385,0,NO,OUTLIER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ssRNA_83145,3703,46.92422,YES,Norzivirales,Fiersviridae,Genus_374,NO,Species_2118,YES,NA,NA,NA,2355,0,NO,VC,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,54,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ssRNA_60582,3789,15.35166,NO,Timlovirales,Steitzviridae,Genus_287,YES,Species_714,YES,NA,NA,NA,3041,0,NO,OUTLIER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0
