VC,Size,Internal Weight,External Weight,Quality,P-value,Min Dist,Max Dist,Total Dist,Below Thres,Taxon Prediction Score,Avg Dist,Genera,Families,Orders,Members
VC_628_0,100,441053.8281,60424.3787,0.879507468,0,0,9.433981132,4950,4855,0.980808081,7.501337229,2,2,2,"AY730274,EF177456,HE775250,HG934469,HG934470,JQ007353,JX202565,JX297445,KC139511,KF148055,KF562864,KF562865,KM272358,KR270151,KT881477,KT962832,KU595434,KU951146,KU951147,KX245013,KX405002,KX649889,KY176369,KY379853,KY626163,LC507823,MF001356,MF001364,MF001366,MF431252,MG646668,MG969408,MG969409,MG969410,MH358359,MH370358,MH370359,MH370360,MH370361,MH370362,MH370363,MH370365,MH370372,MH370373,MH370374,MH370381,MH370384,MH370385,MH424443,MH424445,MH992509,MK249126,MK578530,MK759883,MK761195,MK761196,MK761197,MK761198,MK761199,MK770409,MK931446,MK972691,MK972700,MK972701,MK972702,MK972703,MK972705,MK972706,MN336264,MN336265,MN336266,MN393078,MN722429,MN850616,MT074430,MT074431,MT074432,MT074451,MT074462,MT074473,MT074481,MT074482,MT074483,MT074484,Salmonella~phage~BPS11Q3,Salmonella~phage~Ent1,Salmonella~phage~FSL~SP-101,Salmonella~phage~Jersey,Salmonella~phage~LSPA1,Salmonella~phage~MA12,Salmonella~phage~SE2,Salmonella~phage~SETP13,Salmonella~phage~SETP3,Salmonella~phage~SETP7,Salmonella~phage~SS3e,Salmonella~phage~f18SE,Salmonella~phage~vB_SenS-Ent2,Salmonella~phage~vB_SenS-Ent3,Salmonella~phage~vB_SenS_AG11,Salmonella~phage~wksl3"
VC_629_0,12,7115.689995,24910.06211,0.222186507,1.99E-43,1,8.366600265,66,66,1,6.758201978,3,2,2,"Enterobacter~phage~phiEap-2,KC139518,KC139559,KT287080,MF158036,MF158037,MH424444,MK214385,MK479295,MN070121,MN393079,Salmonella~phage~FSL~SP-031"
VC_62_0,2,97.49188267,174.6147588,0.358285568,0.04420023,4.898979486,4.898979486,1,1,1,4.898979486,1,1,1,"MK672802,MK672805"
VC_630_0,26,41886.06077,37713.93726,0.526206807,3.53E-192,1,8.306623863,325,325,1,6.533237801,3,2,2,"Escherichia~phage~K1-dep(1),Escherichia~phage~K1-dep(4),Escherichia~phage~K1-ind(2),Escherichia~phage~K1ind1,Escherichia~phage~VB_EcoS-Golestan,GU196277,GU196278,GU196279,GU196280,GU196281,KY295895,KY295896,KY295898,MF153391,MG099933,MG252615,MG852086,MH051334,MK542015,MK737937,MK931438,MK931439,MK931440,MK931441,MN927225,MN927226"
VC_631_0,13,11357.72058,0,1,0,1,4.123105626,78,78,1,3.288769326,2,2,2,"AY739900,EU340421,KF188410,KJ564036,KJ564037,KJ564038,Lactobacillus~phage~Ld17,Lactobacillus~phage~Ld25A,Lactobacillus~phage~Ld3,Lactobacillus~phage~phiLdb,Lactobacillus~virus~LLKu,Lactobacillus~virus~c5,MG913376"
VC_632_0,7,2352.476159,10837.28816,0.178356194,5.02E-15,0,9.16515139,21,17,0.80952381,7.85583929,1,1,1,"HQ632860,MG592506,MG592545,MG592567,MG592568,MG592600,MG592630"
VC_632_1,3,535.2822705,5236.247023,0.092745309,0.001594277,0,7.549834435,3,3,1,5.033222957,1,1,1,"MG592544,MG592664,MG592665"
VC_632_2,15,8117.851232,11189.36169,0.420456918,4.83E-38,0,9.539392014,105,68,0.647619048,8.226890076,1,2,2,"AY772740,JF974313,KX507045,Listonella~phage~phiHSIC,MG592494,MG592501,MG592508,MG592514,MG592583,MG592587,MG592595,MG592644,MG676223,MK097141,Vibrio~phage~pYD38-B"
VC_634_0,2,250.3158166,352.0230643,0.415573068,0.049047866,1.414213562,1.414213562,1,1,1,1.414213562,1,2,2,"JF974287,Vibrio~phage~pYD21-A"
VC_635_0,5,1776.00426,5697.601905,0.237636854,4.85E-08,3.872983346,8.062257748,10,10,1,7.15915151,1,1,1,"MG592400,MG592422,MG592425,MG592448,MG592486"
VC_635_1,1,0,577.0466689,0,0,0,0,1,1,1,0,1,1,1,MG592434
VC_636_0,8,3874.358409,6928.133652,0.358654132,1.68E-18,4.472135955,7.280109889,28,28,1,6.427353251,1,1,1,"MG592390,MG592420,MG592423,MG592439,MG592444,MG592454,MG592465,MG592466"
VC_637_0,30,84178.27664,4655.466769,0.947593487,7.68E-87,0,8.485281374,435,435,1,6.725723791,1,2,2,"Gordonia~phage~GRU1,Gordonia~phage~GTE5,Gordonia~phage~GTE8,JF923796,JF923797,KR053201,MF919510,MF919542,MG757157,MG757166,MH536819,MH536824,MH576960,MH669007,MH669013,MH727547,MH727552,MH744424,MH779499,MH779501,MH779508,MH779510,MK376954,MK376960,MK376962,MK433272,MK977699,MN369753,MN369766,MN428063"
VC_639_0,12,8769.337519,4362.670699,0.667783432,2.84E-39,1.414213562,5.477225575,66,66,1,3.78028371,1,2,2,"Clostridium~phage~phiCD481-1,Clostridium~phage~phiCD506,Clostridium~phage~phiCDHM11,Clostridium~phage~phiCDHM13,Clostridium~phage~phiMMP04,HG796225,HG798901,JX145342,LK985321,LN681538,LN681540,MK473382"
VC_63_0,14,2070.498814,449.2632368,0.821704102,5.20E-21,0,1.732050808,91,91,1,0.799191914,2,2,1,"AB334720,AB334721,Enterobacteria~phage~fd,Escherichia~virus~M13,F1CCG,GQ153916,GQ153917,GQ153918,GQ153919,JF719732,JF719733,JF719734,JX412914,PFDCG"
VC_641_0,2,204.5823239,742.7237075,0.215962231,0.046190359,0,0,1,1,1,0,1,2,2,"Clostridium~phage~phiCD6356,GU949551"
VC_642_0,6,2220.62393,1289.832899,0.63257406,1.56E-10,0,8.246211251,15,15,1,5.186862773,1,2,2,"Clostridium~phage~phiCT19406B,Clostridium~phage~phiCT453B,Clostridium~phage~phiCTC2B,KM983328,KM983331,KM983334"
VC_643_0,8,4093.167732,7569.522091,0.350962582,7.49E-19,0,6.92820323,28,28,1,4.313524623,1,2,2,"Bacillus~phage~BtCS33,Bacillus~phage~phIS3501,Bacillus~phage~phiCM3,JN191664,JQ062992,KF296718,KT967075,MG710484"
VC_644_0,8,4119.449562,3676.602853,0.528401984,2.87E-18,0,8.717797887,28,28,1,5.792813716,1,2,2,"Bacillus~phage~Waukesha92,Bacillus~phage~phi4J1,Bacillus~phage~vB_BtS_BMBtp3,KJ024807,KJ920400,KT970645,KT970646,MK843319"
VC_645_0,4,1071.74,3259.297392,0.247455726,1.32E-05,1.732050808,5.477225575,6,6,1,3.786236346,1,2,2,"Bacillus~phage~PfEFR-5,KT725776,KX227757,KX227760"
VC_649_0,3,900,49476.24637,0.017865563,0.019250503,1.414213562,4.582575695,3,3,1,3.526454984,1,2,2,"HQ316583,HQ316603,Synechococcus~phage~S-SSM4"
VC_649_1,47,324300,60152.1348,0.843538039,0,0,6.403124237,1081,1081,1,1.381092438,1,2,2,"KJ019028,KJ019029,KJ019031,KJ019032,KJ019034,KJ019035,KJ019036,KJ019046,KJ019047,KJ019048,KJ019050,KJ019056,KJ019057,KJ019062,KJ019070,KJ019072,KJ019073,KJ019074,KJ019075,KJ019077,KJ019078,KJ019079,KJ019080,KJ019083,KJ019112,KJ019113,KJ019115,KJ019117,KJ019118,KJ019119,KJ019120,KJ019121,KJ019124,KJ019125,KJ019126,KJ019127,KJ019129,KJ019130,KJ019131,KJ019136,KJ019139,KJ019140,KJ019160,KJ019162,KJ019164,KJ019165,Synechococcus~phage~ACG-2014d"
VC_650_0,3,900,39851.72637,0.022084954,0.041190326,3.605551275,4.898979486,3,3,1,4.287809902,1,2,2,"KU686212,KU686213,Synechococcus~phage~S-CAM7"
VC_650_1,42,258300,61397.24544,0.80795191,0,0,7.211102551,861,861,1,4.590565136,1,2,2,"KJ019037,KJ019045,KJ019052,KJ019053,KJ019058,KJ019059,KJ019066,KJ019085,KJ019086,KJ019090,KJ019091,KJ019092,KJ019093,KJ019095,KJ019096,KJ019097,KJ019098,KJ019099,KJ019100,KJ019101,KJ019102,KJ019103,KJ019105,KJ019106,KJ019107,KJ019111,KJ019123,KJ019141,KJ019142,KJ019143,KJ019144,KJ019145,KJ019146,KJ019147,KJ019148,KJ019149,KJ019150,KJ019151,KJ019152,KJ019155,KJ019159,Synechococcus~phage~ACG-2014f"
VC_653_0,2,300,1762.594466,0.145447884,0.043248476,2,2,1,1,1,2,1,2,2,"Cyanophage~S-TIM5,JQ245707"
VC_657_0,63,585900,213512.0689,0.732913628,0,2.236067977,8.366600265,1953,1953,1,5.072348064,1,2,2,"HQ317290,HQ317291,HQ317292,KX349226,KX349227,KX349228,KX349229,KX349230,KX349231,KX349232,KX349233,KX349234,KX349235,KX349236,KX349237,KX349238,KX349239,KX349240,KX349241,KX349242,KX349243,KX349244,KX349245,KX349246,KX349247,KX349248,KX349249,KX349250,KX349251,KX349252,KX349253,KX349254,KX349255,KX349256,KX349257,KX349258,KX349259,KX349260,KX349261,KX349262,KX349263,KX349264,KX349265,KX349266,KX349267,KX349268,KX349269,KX349270,KX349271,KX349272,KX349273,KX349274,KX349275,KX349276,KX349277,KX349278,KX349279,KX349280,KX349281,KX349282,KX349283,KX349284,Synechococcus~phage~S-RIM2~R1_1999"
VC_658_0,3,900,48990.45239,0.018039524,0.001392571,5.567764363,9.327379053,3,2,0.666666667,7.713784889,1,2,2,"HQ634178,KU686203,Synechococcus~phage~S-CAM8"
VC_658_1,4,1800,63242.09791,0.027674384,1.18E-05,3.31662479,6.32455532,6,6,1,4.620633538,1,2,2,"KU686207,KU686208,KU686209,Synechococcus~phage~S-CAM22"
VC_658_2,2,300,38747.10864,0.007683027,0.042236387,5.656854249,5.656854249,1,1,1,5.656854249,1,2,2,"HQ317383,Synechococcus~phage~S-IOM18"
VC_65_0,2,14.97083491,151.6400143,0.089855102,0.052408605,2,2,1,1,1,2,1,1,1,"Enterobacteria~phage~Ike,Escherichia~virus~I22"
VC_660_0,26,97500,106408.8673,0.478154782,2.49E-195,0,4.898979486,325,325,1,2.79053432,1,2,2,"KF156340,KJ019026,KJ019030,KJ019033,KJ019038,KJ019039,KJ019055,KJ019065,KJ019067,KJ019068,KJ019076,KJ019081,KJ019084,KJ019087,KJ019088,KJ019114,KJ019116,KJ019122,KJ019135,KJ019137,KJ019138,KJ019153,KJ019157,KJ019158,KJ019163,Synechococcus~phage~S-MbCM100"
VC_662_0,8,2997.805329,0,1,0,1.414213562,6.08276253,28,28,1,4.618503815,2,2,1,"AY950802,Haloarcula~californiae~icosahedral~virus~1,Haloarcula~hispanica~icosahedral~virus~2,Haloarcula~hispanica~virus~PH1,Haloarcula~hispanica~virus~SH1,JN968479,KC252997,KT809302"
VC_663_0,3,125.1705811,15.63533757,0.888958236,0.040427799,1,4.358898944,3,3,1,3.20051321,1,1,1,"AY954948,KY653128,Staphylococcus~phage~PT1028"
VC_664_0,2,240.9444103,69.05332157,0.77724572,0.054420953,0,0,1,1,1,0,1,2,2,"Bacillus~phage~vB_BhaS-171,KU160496"
VC_665_0,15,31500,143563.1853,0.179935033,0.000157475,2.645751311,8.124038405,105,105,1,5.774958894,3,2,2,"Enterobacter~phage~phiEap-3,GU295964,HQ918180,KT001918,KT001919,KT321315,KX130727,Klebsiella~phage~KP15,Klebsiella~phage~KP27,Klebsiella~phage~Matisse,Klebsiella~phage~Miro,Klebsiella~phage~PMBT1,LT607758,MN101223,MT157285"
VC_665_1,1,0,13586.32862,0,0,0,0,1,1,1,0,1,1,1,MN101221
VC_665_2,28,113400,155511.5075,0.421700064,3.43E-21,1,9.110433579,378,376,0.994708995,7.14977965,1,2,2,"AY967407,Citrobacter~phage~IME-CF2,Citrobacter~phage~Margaery,Citrobacter~phage~Miller,Citrobacter~phage~vB_CfrM_CfP1,Cronobacter~phage~vB_CsaM_GAP161,Escherichia~phage~Lw1,Escherichia~virus~RB16,Escherichia~virus~RB43,HE858210,HE981739,HM134276,JN882287,KC801932,KM236237,KR869820,KT381880,KX245890,KX431559,KX431560,KX443552,MH823906,MN508621,MN508622,MN508623,MN508624,MT334653,MT341500"
VC_665_3,1,0,13649.05822,0,0,0,0,1,1,1,0,1,1,1,MN508817
VC_665_4,1,0,13599.14752,0,0,0,0,1,1,1,0,1,1,1,MN038175
VC_666_0,2,247.7932536,0,1,0,1.732050808,1.732050808,1,1,1,1.732050808,1,2,2,"AY986977,Xanthomonas~phage~Xp15"
VC_667_0,2,43.50453015,0,1,0,1.414213562,1.414213562,1,1,1,1.414213562,2,2,1,"Acholeplasma~virus~L2,BL2CG"
VC_668_0,2,4.062856799,0,1,0,0,0,1,1,1,0,2,2,1,"Acholeplasma~virus~MV-L51,X58839"
VC_669_0,11,9262.91587,1653.297872,0.848546583,5.95E-31,0,7.348469228,55,55,1,4.227085499,2,2,2,"Achromobacter~phage~83-24,Achromobacter~phage~JWX,KP202969,KP202970,MH746817,MK962627,MK962633,MK962634,MT241605,MT241606,MT241607"
VC_66_0,3,399.9640385,781.1794577,0.338624426,0.001616069,0,3.872983346,3,3,1,2.581988897,1,2,2,"AP009146,DQ785801,Sodalis~phage~phiSG1"
VC_670_0,2,253.6781682,1462.203866,0.147841264,0.043724475,1,1,1,1,1,1,1,2,2,"Burkholderia~phage~BcepGomr,EF523948"
VC_671_0,26,61871.36794,55286.86689,0.528100889,1.26E-164,0,8,325,325,1,6.025264362,3,2,2,"EF056009,Escherichia~phage~Bp4,Escherichia~phage~EC1-UPM,Escherichia~phage~ECBP1,Escherichia~phage~IME11,Escherichia~phage~vB_EcoP_G7C,Escherichia~phage~vB_EcoP_PhAPEC5,Escherichia~phage~vB_EcoP_PhAPEC7,Escherichia~virus~N4,HQ259105,JX415535,JX880034,KC206276,KF192075,KF562340,KF620435,KJ135004,MG208881,MG770228,MG922974,MH358458,MH669274,MH733496,MH992123,MK931297,Shigella~phage~pSb-1"
VC_671_1,16,17272.63695,46799.62435,0.269580574,6.06E-55,0,9.486832981,120,108,0.9,7.28113085,2,2,2,"Achromobacter~phage~JWAlpha,Achromobacter~phage~phiAxp-3,KF787094,KF787095,KT321317,MG018928,MG983743,MK863032,MK962626,MK962629,MK962630,MK962631,MK962632,MK962639,MK962641,MN062186"
VC_672_0,2,300,5499.101215,0.051732154,0.043883397,0,0,1,1,1,0,1,2,2,"Delftia~phage~RG-2014,KM879221"
VC_673_0,19,28653.56719,1378.850412,0.954087932,1.84E-79,0,8.774964387,171,171,1,6.497453496,3,2,2,"Dinoroseobacter~phage~DFL12phi1,FJ591093,FJ591094,FR682616,FR719956,HQ317387,KJ621082,KJ803031,KU885988,KU885989,KU885990,MH015250,MH015253,MH015256,MH015257,MH015259,Silicibacter~phage~DSS3phi2,Sulfitobacter~phage~EE36phi1,Sulfitobacter~phage~phiCB2047-B"
VC_674_0,2,268.1966641,1666.055902,0.138656486,0.043305511,0,0,1,1,1,0,1,2,2,"Enterobacter~phage~EcP1,HQ641380"
VC_676_0,2,300,3222.68657,0.085162274,0.043414501,2,2,1,1,1,2,1,2,2,"Erwinia~phage~vB_EamP-S6,HQ728266"
VC_677_0,2,258.3331128,5167.590093,0.047610905,0.043673569,2.236067977,2.236067977,1,1,1,2.236067977,1,1,1,"KU356690,KU356691"
VC_678_0,8,5724.067772,5357.392661,0.51654453,1.91E-19,2.236067977,7.280109889,28,28,1,6.039222767,2,2,2,"Escherichia~phage~Pollock,KC139517,KC139520,KM236242,MH899585,MN163281,Salmonella~phage~FSL~SP-058,Salmonella~phage~FSL~SP-076"
VC_679_0,2,300,159.7386344,0.65254468,0.144422183,1,1,1,1,1,1,1,2,2,"Achromobacter~phage~JWF,KP202971"
VC_67_0,2,300,1113.337916,0.212263463,0.051665527,1.414213562,1.414213562,1,1,1,1.414213562,1,2,2,"JQ768459,Pseudomonas~phage~Lu11"
VC_67_1,2,300,1354.883037,0.181281694,0.051665527,3,3,1,1,1,3,1,2,2,"KF147891,Pseudomonas~phage~PaBG"
VC_680_0,32,51616.61397,17826.29876,0.743295636,1.80E-149,0,8.602325267,496,496,1,5.719144186,3,2,2,"Acinetobacter~phage~IME_AB3,Acinetobacter~phage~vB_AbaS_Loki,Burkholderia~phage~KL1,DQ163913,HG962376,JF939047,JQ067086,JQ067092,JQ307387,KF811200,KM434185,KR537871,KR537872,KU197014,LN890663,LR743530,MG366115,MG897800,MH362766,MK165657,MK165658,MK411820,MK574078,MN062187,MT118304,MT118305,Pseudomonas~phage~73,Pseudomonas~phage~PaMx42,Pseudomonas~phage~vB_Pae-Kakheti25,Pseudomonas~phage~vB_PaeS_SCH_Ab26,Stenotrophomonas~phage~vB_SmaS-DLP_2,dsDNA_phage_250"
VC_687_0,4,826.7405554,337.7525416,0.709957455,0.001207324,2.645751311,4.69041576,6,6,1,3.80795437,2,2,1,"Acidianus~bottle-shaped~virus,Acidianus~bottle-shaped~virus~2,EF432053,KP282673"
VC_68_0,2,300,848.0116997,0.261321379,0.051665527,3.31662479,3.31662479,1,1,1,3.31662479,1,1,1,"MK552140,MK552141"
VC_68_1,2,300,988.4966721,0.232829472,0.051636671,1.732050808,1.732050808,1,1,1,1.732050808,2,2,2,"AB366653,Ralstonia~phage~phiRSL1"
VC_68_2,1,0,650.9417493,0,0,0,0,1,1,1,0,1,1,1,MN094788
VC_690_0,4,1800,1001.364733,0.642543964,4.23E-05,3.872983346,5.477225575,6,6,1,4.582708228,1,1,1,"KR560069,MK580972,MN095772,MN098328"
VC_691_0,2,300,3370.108078,0.081741462,0.138628617,3.31662479,3.31662479,1,1,1,3.31662479,2,2,2,"KR052482,Sinorhizobium~phage~phiN3"
VC_691_1,5,3000,3883.782235,0.43580693,8.40E-06,2.645751311,7.745966692,10,10,1,5.700118538,2,2,2,"KF381361,KR052480,KR052481,Sinorhizobium~phage~phiM12,Sinorhizobium~phage~phiM7"
VC_692_0,2,300,191.6728776,0.610161784,0.049254617,1.414213562,1.414213562,1,1,1,1.414213562,2,2,2,"KU873925,Pseudomonas~phage~pf16"
VC_693_0,25,56759.38347,4822.614248,0.921687921,1.72E-46,0,8.485281374,300,300,1,6.41271423,3,2,2,"Acinetobacter~phage~AB1,Acinetobacter~phage~AP22,Acinetobacter~phage~AbP2,Acinetobacter~phage~IME-AB2,Acinetobacter~phage~LZ35,Acinetobacter~phage~WCHABP1,Acinetobacter~phage~WCHABP12,Acinetobacter~phage~YMC-13-01-C62,Acinetobacter~phage~YMC11/12/R2315,HE806280,HM368260,JX976549,KJ817802,KP861229,KP861231,KU510289,KY670595,KY829116,MF346584,MH853786,MH853787,MH853788,MN166083,MN516421,MN516422"
VC_694_0,2,246.567992,3577.331957,0.064480764,0.047503828,1.414213562,1.414213562,1,1,1,1.414213562,1,2,2,"Acinetobacter~phage~phiAC-1,JX560521"
VC_695_0,3,299.9839452,6912.73267,0.041590979,0.042063617,1,5.830951895,3,3,1,4.19183818,2,2,2,"Acinetobacter~phage~vB_AbaP_Acibel007,KJ473423,KY245950"
VC_696_0,2,300,9759.751472,0.02982181,0.04341971,1.414213562,1.414213562,1,1,1,1.414213562,1,2,2,"Acinetobacter~phage~Ac42,HM032710"
VC_696_1,2,300,10387.62778,0.02806984,0.043303325,1.414213562,1.414213562,1,1,1,1.414213562,1,2,2,"Acinetobacter~virus~133,HM114315"
VC_696_2,2,300,11709.1289,0.024980996,0.101513005,1,1,1,1,1,1,1,2,2,"Acinetobacter~phage~Acj61,GU911519"
VC_696_3,2,300,11678.41441,0.025045051,0.150828466,1.732050808,1.732050808,1,1,1,1.732050808,1,2,2,"Acinetobacter~phage~Acj9,HM004124"
VC_696_4,3,900,16236.36853,0.052519879,0.02914978,1,3,3,3,1,2.276142375,1,2,2,"Acinetobacter~phage~ZZ1,HQ698922,MK240351"
VC_696_5,11,16500,34155.28848,0.325731044,3.39E-22,3,9.110433579,55,52,0.945454545,5.691245763,1,1,1,"MH165274,MH460829,MH713599,MK278860,MN648195,MN662249,MN709128,MN723850,MN732883,MN782535,MN864865"
VC_697_0,7,2212.313327,960.5581819,0.697259035,4.38E-12,1,9.643650761,21,18,0.857142857,7.486044751,2,2,2,"Acinetobacter~phage~Bphi-B1251,Acinetobacter~phage~YMC11/11/R3177,JX403940,KP861230,KT588073,KT588075,MH115576"
VC_699_0,22,20033.4963,5401.255181,0.787642699,3.76E-83,0,8.062257748,231,231,1,5.741031112,1,1,1,"KR093634,KR093635,KR093636,KR093637,KR093639,KR093640,KR093641,KR093642,KR093643,KR093644,KR093645,KR093646,KR093647,KR093648,KR093649,KR093650,KR093651,KR093652,KR093653,KR093654,KR093655,KR093656"
VC_69_0,4,1800,6343.794423,0.22102719,0.000619202,0,4.472135955,6,6,1,3.080239411,1,1,1,"MH389777,MH460460,MH460461,MH460462"
VC_69_1,3,900,5834.648335,0.133637267,0.014051821,5.567764363,8.246211251,3,3,1,7.121270016,1,1,1,"KY984068,MH248138,MH460463"
VC_69_2,1,0,2527.498885,0,0,0,0,1,1,1,0,1,1,1,KY448244
VC_6_0,36,61602.47943,9925.131598,0.861240555,2.58E-226,0,6.633249581,630,630,1,4.477189202,3,2,2,"AF063097,AY135486,AY135739,AY251033,B1U32222,Enterobacteria~phage~fiAA91-ss,Escherichia~phage~pro147,Escherichia~phage~pro483,Escherichia~virus~186,Escherichia~virus~P2,Escherichia~virus~Wphi,KC139521,KC618326,KF322032,KR073660,KR073661,KT630644,LR595869,LR595870,LR595873,LR595883,LR595885,LR595887,MF276773,MK416018,MK907236,MK907237,MK907238,MK907239,MK972710,MK972711,MN016939,Salmonella~phage~FSL~SP-004,Salmonella~phage~SEN1,Salmonella~virus~PsP3,Yersinia~virus~L413C"
VC_702_0,4,1800,12524.45063,0.125659269,1.60E-05,2.236067977,5.385164807,6,6,1,4.367406103,2,2,2,"FN422398,LC064302,Pseudomonas~phage~KPP21,Pseudomonas~phage~LUZ7"
VC_703_0,29,116157.9085,24873.41535,0.82363198,1.90E-159,0,6.244997998,406,406,1,2.829277885,3,2,2,"FN422399,HG962375,JX194238,KM389219,KM411958,KM411959,KM411960,KM974184,KP994390,KR052142,KR054032,KU948710,KX171209,KX171210,MF490236,MF490238,MH356729,MN553583,MN553584,MN906996,Pseudomonas~phage~DL64,Pseudomonas~phage~LIT1,Pseudomonas~phage~PA26,Pseudomonas~phage~PEV2,Pseudomonas~phage~Pa2,Pseudomonas~phage~YH30,Pseudomonas~phage~YH6,Pseudomonas~phage~vB_PaeP_C2-10_Ab09,Pseudomonas~phage~vB_PaeP_MAG4"
VC_705_0,6,3742.808475,2085.424415,0.642185813,5.81E-11,2.449489743,7.416198487,15,15,1,5.607106391,1,2,2,"KC438282,KC438283,KP280062,KY065148,Vibrio~phage~JA-1,Vibrio~phage~phi~1"
VC_706_0,7,5585.012817,6354.936019,0.467758522,1.34E-14,0,6.782329983,21,21,1,3.715482089,1,1,1,"KX889068,MG592409,MG592410,MG592470,MG592519,MG592521,MG592668"
VC_707_0,5,2809.683694,3267.462183,0.462336062,3.44E-08,1.414213562,4.795831523,10,10,1,3.762457409,1,1,1,"KY514264,KY514265,KY549659,KY769270,MH059638"
VC_708_0,3,845.6707048,1499.506713,0.360599884,0.001602128,0,3.741657387,3,3,1,2.494438258,1,1,1,"MG592603,MG592604,MG592610"
VC_709_0,2,272.2704335,4711.095334,0.054635852,0.044825329,3.464101615,3.464101615,1,1,1,3.464101615,1,1,1,"MG775260,MH179480"
VC_710_0,2,104.5279965,577.1729485,0.153334094,0.052405206,7.549834435,7.549834435,1,1,1,7.549834435,1,1,1,"MN399336,MN497415"
VC_710_1,2,180.0739802,584.2076077,0.235612087,0.05137988,8.485281374,8.485281374,1,1,1,8.485281374,1,1,1,"MH133207,MN276049"
VC_711_0,2,300,2511.795619,0.106693388,0.051752086,1,1,1,1,1,1,1,2,2,"Acinetobacter~phage~vB_AbaM_Acibel004,KJ473422"
VC_711_1,7,6300,3031.677495,0.675119774,1.03E-12,1,8.660254038,21,21,1,6.56013512,1,2,2,"Acinetobacter~phage~vB_AbaM_phiAbaA1,KJ628499,MH746814,MH800198,MH800199,MK170160,MT188223"
VC_712_0,3,900,776.735744,0.53675721,0.002062184,2.449489743,7.211102551,3,3,1,5.529598508,1,2,2,"Acinetobacter~phage~YMC13/03/R2096,KM672662,KY000079"
VC_712_1,1,0,545.967165,0,0,0,0,1,1,1,0,1,1,1,MH932717
VC_713_0,8,8400,18593.64907,0.311184308,1.72E-19,0,6.08276253,28,28,1,4.337951939,2,2,2,"KU130126,KU130127,KU130128,KU130129,KU130130,KU130131,Pseudomonas~phage~vB_PsyM_KIL1,Pseudomonas~phage~vB_PsyM_KIL4"
VC_713_1,2,300,9856.191231,0.029538632,0.048579081,2.236067977,2.236067977,1,1,1,2.236067977,2,2,2,"KJ409772,Pseudomonas~phage~phiPsa374"
VC_713_2,2,300,9931.619847,0.02932087,0.04992616,0,0,1,1,1,0,2,2,2,"LN887844,Pseudomonas~phage~VCM"
VC_713_3,1,0,4985.771615,0,0,0,0,1,1,1,0,1,1,1,MF893340
VC_713_4,1,0,4552.029323,0,0,0,0,1,1,1,0,1,1,1,MG018930
VC_713_5,1,0,4017.695762,0,0,0,0,1,1,1,0,1,1,1,dsDNA_phage_391
VC_714_0,2,300,29.62545299,0.910123891,0.239750061,0,0,1,1,1,0,2,2,2,"Acinetobacter~phage~vB_AbaM_ME3,KU935715"
VC_715_0,8,2442.495187,4188.266635,0.368358154,4.75E-18,0,6.92820323,28,28,1,5.701844881,1,1,1,"KR093625,KR093626,KR093627,KR093628,KR093629,KR093630,KR093631,KR093633"
VC_716_0,3,535.8533885,37.52130529,0.934560584,0.007745576,0,1.414213562,3,3,1,0.942809042,1,1,1,"MT344103,MT344104,MT344105"
VC_717_0,2,70.61266504,50.0761798,0.585080296,0.068591801,0,0,1,1,1,0,1,2,2,"Actinomyces~virus~Av1,DQ123818"
VC_718_0,2,65.30197805,71.96494155,0.475729901,0.068591801,2.236067977,2.236067977,1,1,1,2.236067977,1,1,1,"MK016490,MK016500"
VC_719_0,4,477.1567213,72.41543844,0.868233066,0.000216035,0,1.732050808,6,6,1,1.093412989,1,1,1,"MT006233,MT006238,MT006239,MT006240"
VC_71_0,2,229.9456234,3819.887599,0.056779035,0.043123517,2,2,1,1,1,2,2,2,2,"AY954959,Staphylococcus~virus~EW"
VC_720_0,13,11341.29918,2486.928685,0.820155648,4.49E-25,1.732050808,8.306623863,78,78,1,6.319923563,1,2,2,"EF460875,Enterobacteria~phage~phiEcoM-GJ1,Erwinia~phage~vB_EamM-Y2,HQ728264,KF534715,KY087898,MF044458,MH191398,MN045229,MN098326,MN850594,MT230534,Pectobacterium~phage~PM1"
VC_722_0,26,25215.985,90.18706365,0.996436163,1.07E-17,0,7.615773106,325,325,1,6.047964493,1,2,2,"Aeromonas~phage~phiAS7,Cronobacter~phage~Dev-CD-23823,Cronobacter~phage~vB_CskP_GAP227,HE956707,HE956710,JN651747,KC107834,KT184661,KT949345,KX756572,KY318515,LN878149,MF683623,MG878892,MH179473,MH992513,MK053931,MK330684,MK838107,MK838108,MK838109,MK838110,MK838111,MN509793,Yersinia~phage~phi80-18,Yersinia~phage~vB_YenP_ISAO8"
VC_723_0,2,125.8254781,0,1,0,0,0,1,1,1,0,1,1,1,"Aeropyrum~globular~virus~1,LC208019"
VC_724_0,2,295.5041128,40.66374117,0.87903739,0.076895187,0,0,1,1,1,0,2,2,2,"KF977490,Rhizobium~phage~vB_RglS_P106B"
VC_725_0,22,1833.418122,732.4027235,0.714554223,4.47E-10,0,2.828427125,231,231,1,1.944284606,1,2,1,"Alces~alces~faeces~associated~microvirus~MP10~5560,KT264796,KT264797,MG641182,MG945286,MG945310,MG945311,MG945312,MG945319,MG945338,MG945347,MG945385,MG945389,MG945410,MG945416,MG945437,MG945538,MG945600,MG945672,MG945746,MG945767,MG945858"
